time,open,high,low,close,tick_volume,spread,real_volume
2023-08-01 00:00:00,182.613,182.613,182.559,182.594,111,55,0
2023-08-01 00:15:00,182.594,182.643,182.594,182.632,97,56,0
2023-08-01 00:30:00,182.635,182.656,182.606,182.643,273,34,0
2023-08-01 00:45:00,182.644,182.654,182.576,182.654,371,37,0
2023-08-01 01:00:00,182.654,182.662,182.605,182.613,357,8,0
2023-08-01 01:15:00,182.613,182.649,182.601,182.641,968,0,0
2023-08-01 01:30:00,182.641,182.656,182.61,182.639,266,0,0
2023-08-01 01:45:00,182.639,182.664,182.621,182.622,281,0,0
2023-08-01 02:00:00,182.622,182.724,182.597,182.721,439,0,0
2023-08-01 02:15:00,182.721,182.74,182.657,182.724,382,0,0
2023-08-01 02:30:00,182.723,182.778,182.685,182.685,530,0,0
2023-08-01 02:45:00,182.685,182.687,182.624,182.625,1293,0,0
2023-08-01 03:00:00,182.65,182.751,182.589,182.641,1540,0,0
2023-08-01 03:15:00,182.641,182.729,182.618,182.644,1386,0,0
2023-08-01 03:30:00,182.645,182.677,182.596,182.622,1807,0,0
2023-08-01 03:45:00,182.622,182.809,182.616,182.806,2023,0,0
2023-08-01 04:00:00,182.806,182.924,182.741,182.8,1753,0,0
2023-08-01 04:15:00,182.8,182.903,182.771,182.858,2075,0,0
2023-08-01 04:30:00,182.862,183.091,182.837,182.911,2754,0,0
2023-08-01 04:45:00,182.911,183.025,182.835,183.023,2018,0,0
2023-08-01 05:00:00,183.029,183.053,182.943,182.971,2059,0,0
2023-08-01 05:15:00,182.971,183.0,182.902,182.924,2072,0,0
2023-08-01 05:30:00,182.924,182.924,182.717,182.796,1885,0,0
2023-08-01 05:45:00,182.796,182.814,182.742,182.773,1648,0,0
2023-08-01 06:00:00,182.773,182.98,182.74,182.939,1665,0,0
2023-08-01 06:15:00,182.939,182.983,182.914,182.925,1844,0,0
2023-08-01 06:30:00,182.925,182.99,182.865,182.931,2165,0,0
2023-08-01 06:45:00,182.931,182.987,182.897,182.925,1230,0,0
2023-08-01 07:00:00,182.925,183.008,182.919,182.992,1066,0,0
2023-08-01 07:15:00,182.992,182.999,182.915,182.979,598,0,0
2023-08-01 07:30:00,182.979,183.156,182.872,183.152,2202,0,0
2023-08-01 07:45:00,183.152,183.202,183.115,183.128,1632,0,0
