time,open,high,low,close,tick_volume,spread,real_volume
2023-12-01 00:00:00,186.947,187.104,186.919,186.981,418,49,0
2023-12-01 00:30:00,186.981,187.086,186.964,187.061,2352,22,0
2023-12-01 01:00:00,187.059,187.077,186.919,186.944,1388,6,0
2023-12-01 01:30:00,186.944,186.981,186.871,186.936,1896,6,0
2023-12-01 02:00:00,186.936,186.967,186.816,186.88,3318,6,0
2023-12-01 02:30:00,186.88,186.985,186.779,186.825,3914,6,0
2023-12-01 03:00:00,186.823,186.913,186.678,186.873,4596,6,0
2023-12-01 03:30:00,186.871,186.97,186.819,186.898,3307,6,0
2023-12-01 04:00:00,186.898,187.064,186.866,186.964,2697,6,0
2023-12-01 04:30:00,186.964,187.169,186.953,187.166,2663,6,0
2023-12-01 05:00:00,187.166,187.221,187.109,187.15,2992,6,0
2023-12-01 05:30:00,187.151,187.228,187.072,187.14,2848,6,0
2023-12-01 06:00:00,187.141,187.173,187.092,187.099,2269,6,0
2023-12-01 06:30:00,187.099,187.165,187.07,187.165,1722,6,0
2023-12-01 07:00:00,187.161,187.227,187.148,187.194,2739,6,0
2023-12-01 07:30:00,187.197,187.242,187.139,187.206,2973,6,0
2023-12-01 08:00:00,187.204,187.223,187.125,187.174,2560,6,0
2023-12-01 08:30:00,187.177,187.366,187.149,187.298,3038,6,0
2023-12-01 09:00:00,187.292,187.317,187.225,187.313,3449,6,0
2023-12-01 09:30:00,187.313,187.356,187.183,187.353,3748,6,0
2023-12-01 10:00:00,187.352,187.519,187.233,187.466,5170,6,0
2023-12-01 10:30:00,187.468,187.473,187.089,187.146,4898,6,0
2023-12-01 11:00:00,187.146,187.213,187.046,187.143,4385,6,0
2023-12-01 11:30:00,187.143,187.309,187.106,187.298,4547,6,0
2023-12-01 12:00:00,187.298,187.32,187.185,187.261,3150,6,0
2023-12-01 12:30:00,187.261,187.272,187.096,187.179,3136,6,0
2023-12-01 13:00:00,187.179,187.366,187.124,187.34,3212,6,0
2023-12-01 13:30:00,187.34,187.44,187.293,187.33,3139,6,0
2023-12-01 14:00:00,187.33,187.491,187.318,187.36,3294,6,0
2023-12-01 14:30:00,187.36,187.435,187.266,187.399,3626,6,0
2023-12-01 15:00:00,187.399,187.422,187.098,187.19,5198,6,0
2023-12-01 15:30:00,187.191,187.249,187.091,187.157,4999,6,0
2023-12-01 16:00:00,187.155,187.177,187.101,187.121,4060,6,0
2023-12-01 16:30:00,187.121,187.133,186.826,186.826,6113,6,0
2023-12-01 17:00:00,186.833,186.846,186.212,186.219,9203,6,0
2023-12-01 17:30:00,186.216,186.536,186.192,186.502,7033,6,0
2023-12-01 18:00:00,186.503,186.699,186.356,186.59,9409,6,0
2023-12-01 18:30:00,186.598,186.624,186.303,186.397,7102,6,0
2023-12-01 19:00:00,186.396,186.553,186.335,186.533,5889,6,0
2023-12-01 19:30:00,186.532,186.545,186.393,186.427,4366,6,0
2023-12-01 20:00:00,186.426,186.614,186.385,186.564,4964,6,0
2023-12-01 20:30:00,186.564,186.645,186.467,186.546,4359,6,0
2023-12-01 21:00:00,186.546,186.611,186.529,186.529,3468,6,0
2023-12-01 21:30:00,186.531,186.607,186.464,186.502,3033,6,0
2023-12-01 22:00:00,186.5,186.558,186.49,186.547,2578,6,0
2023-12-01 22:30:00,186.547,186.664,186.54,186.651,2422,6,0
2023-12-01 23:00:00,186.653,186.669,186.573,186.625,1745,6,0
2023-12-01 23:30:00,186.625,186.656,186.575,186.581,1754,6,0
