time,open,high,low,close,tick_volume,spread,real_volume
2023-02-01 01:00:00,27479.0,27483.0,27459.0,27469.0,97,5,0
2023-02-01 01:30:00,27469.0,27520.0,27434.0,27495.0,321,2,0
2023-02-01 02:00:00,27484.0,27532.0,27419.0,27442.0,584,3,0
2023-02-01 02:30:00,27439.0,27500.0,27439.0,27462.0,416,4,0
2023-02-01 03:00:00,27460.0,27491.0,27446.0,27446.0,413,4,0
2023-02-01 03:30:00,27442.0,27456.0,27391.0,27401.0,501,5,0
2023-02-01 04:00:00,27400.0,27416.0,27356.0,27371.0,223,5,0
2023-02-01 04:30:00,27371.0,27374.0,27341.0,27346.0,170,5,0
2023-02-01 05:00:00,27346.0,27371.0,27341.0,27366.0,198,5,0
2023-02-01 05:30:00,27366.0,27376.0,27338.0,27338.0,214,0,0
2023-02-01 06:00:00,27335.0,27354.0,27318.0,27336.0,286,2,0
2023-02-01 06:30:00,27339.0,27346.0,27321.0,27341.0,144,5,0
2023-02-01 07:00:00,27341.0,27351.0,27326.0,27341.0,178,5,0
2023-02-01 07:30:00,27338.0,27351.0,27328.0,27346.0,247,6,0
2023-02-01 08:00:00,27346.0,27346.0,27310.0,27323.0,260,4,0
2023-02-01 08:30:00,27328.0,27338.0,27328.0,27333.0,26,13,0
2023-02-01 09:00:00,27328.0,27353.0,27327.0,27342.0,80,13,0
2023-02-01 09:30:00,27346.0,27351.0,27321.0,27321.0,121,5,0
2023-02-01 10:00:00,27324.0,27331.0,27291.0,27296.0,333,5,0
2023-02-01 10:30:00,27296.0,27321.0,27266.0,27271.0,385,5,0
2023-02-01 11:00:00,27269.0,27276.0,27251.0,27266.0,363,5,0
2023-02-01 11:30:00,27266.0,27274.0,27246.0,27259.0,277,5,0
2023-02-01 12:00:00,27261.0,27271.0,27246.0,27251.0,319,5,0
2023-02-01 12:30:00,27251.0,27251.0,27236.0,27241.0,210,5,0
2023-02-01 13:00:00,27241.0,27286.0,27236.0,27286.0,229,5,0
2023-02-01 13:30:00,27286.0,27291.0,27274.0,27291.0,177,5,0
2023-02-01 14:00:00,27288.0,27316.0,27284.0,27311.0,341,5,0
2023-02-01 14:30:00,27313.0,27316.0,27296.0,27311.0,222,5,0
2023-02-01 15:00:00,27309.0,27314.0,27291.0,27291.0,294,1,0
2023-02-01 15:30:00,27291.0,27301.0,27254.0,27261.0,253,5,0
2023-02-01 16:00:00,27258.0,27276.0,27256.0,27271.0,196,5,0
2023-02-01 16:30:00,27269.0,27310.0,27263.0,27288.0,1022,4,0
2023-02-01 17:00:00,27290.0,27290.0,27235.0,27245.0,1223,2,0
2023-02-01 17:30:00,27242.0,27250.0,27165.0,27180.0,794,6,0
2023-02-01 18:00:00,27178.0,27256.0,27173.0,27256.0,559,2,0
2023-02-01 18:30:00,27258.0,27261.0,27216.0,27216.0,297,2,0
2023-02-01 19:00:00,27216.0,27226.0,27185.0,27201.0,435,3,0
2023-02-01 19:30:00,27203.0,27206.0,27181.0,27186.0,391,2,0
2023-02-01 20:00:00,27183.0,27211.0,27181.0,27211.0,398,2,0
2023-02-01 20:30:00,27211.0,27231.0,27201.0,27223.0,311,2,0
2023-02-01 21:00:00,27220.0,27305.0,27155.0,27245.0,2208,0,0
2023-02-01 21:30:00,27248.0,27420.0,27160.0,27385.0,3661,2,0
2023-02-01 22:00:00,27390.0,27475.0,27378.0,27455.0,1546,3,0
2023-02-01 22:30:00,27458.0,27515.0,27415.0,27445.0,925,4,0
2023-02-01 23:00:00,27442.0,27499.0,27425.0,27481.0,555,2,0
2023-02-01 23:30:00,27484.0,27491.0,27479.0,27491.0,88,0,0
2023-02-02 01:00:00,27490.0,27527.0,27485.0,27495.0,252,2,0
2023-02-02 01:30:00,27492.0,27500.0,27395.0,27488.0,456,0,0
2023-02-02 02:00:00,27475.0,27482.0,27330.0,27392.0,913,2,0
2023-02-02 02:30:00,27395.0,27450.0,27390.0,27407.0,495,4,0
2023-02-02 03:00:00,27405.0,27466.0,27390.0,27451.0,439,5,0
2023-02-02 03:30:00,27451.0,27451.0,27410.0,27423.0,505,1,0
2023-02-02 04:00:00,27426.0,27436.0,27371.0,27376.0,411,5,0
2023-02-02 04:30:00,27373.0,27376.0,27345.0,27356.0,249,5,0
2023-02-02 05:00:00,27356.0,27366.0,27346.0,27361.0,177,5,0
2023-02-02 05:30:00,27363.0,27381.0,27346.0,27381.0,281,6,0
2023-02-02 06:00:00,27381.0,27391.0,27356.0,27386.0,151,5,0
2023-02-02 06:30:00,27386.0,27421.0,27386.0,27421.0,215,5,0
2023-02-02 07:00:00,27421.0,27426.0,27396.0,27401.0,196,5,0
2023-02-02 07:30:00,27398.0,27416.0,27391.0,27406.0,222,6,0
2023-02-02 08:00:00,27408.0,27431.0,27401.0,27413.0,211,6,0
2023-02-02 08:30:00,27408.0,27413.0,27401.0,27408.0,48,13,0
2023-02-02 09:00:00,27403.0,27418.0,27403.0,27411.0,93,13,0
2023-02-02 09:30:00,27414.0,27414.0,27381.0,27391.0,231,3,0
2023-02-02 10:00:00,27389.0,27478.0,27386.0,27478.0,422,5,0
2023-02-02 10:30:00,27475.0,27505.0,27460.0,27476.0,714,0,0
2023-02-02 11:00:00,27472.0,27476.0,27418.0,27426.0,504,5,0
2023-02-02 11:30:00,27428.0,27446.0,27423.0,27441.0,419,5,0
2023-02-02 12:00:00,27446.0,27451.0,27429.0,27436.0,175,5,0
2023-02-02 12:30:00,27436.0,27436.0,27426.0,27436.0,231,5,0
