time,open,high,low,close,tick_volume,spread,real_volume
2023-10-02 01:00:00,1847.6,1848.66,1840.13,1846.48,3063,0,0
2023-10-02 02:00:00,1846.5,1848.45,1846.14,1848.34,1623,0,0
2023-10-02 03:00:00,1848.41,1848.91,1845.11,1845.41,3901,0,0
2023-10-02 04:00:00,1845.44,1847.36,1843.94,1843.94,2935,0,0
2023-10-02 05:00:00,1843.94,1845.05,1842.82,1844.03,3069,0,0
2023-10-02 06:00:00,1844.03,1844.88,1843.33,1843.44,1974,0,0
2023-10-02 07:00:00,1843.42,1844.33,1842.4,1842.51,2306,0,0
2023-10-02 08:00:00,1842.51,1843.11,1839.21,1839.59,3308,0,0
2023-10-02 09:00:00,1839.57,1846.24,1839.41,1844.56,6641,0,0
2023-10-02 10:00:00,1844.55,1845.99,1839.43,1839.75,9103,0,0
2023-10-02 11:00:00,1839.75,1843.19,1839.43,1839.52,6784,0,0
2023-10-02 12:00:00,1839.52,1839.66,1831.08,1834.25,11265,0,0
2023-10-02 13:00:00,1834.25,1836.3,1832.81,1833.62,6542,0,0
2023-10-02 14:00:00,1833.62,1838.19,1833.51,1837.3,6860,0,0
2023-10-02 15:00:00,1837.3,1840.57,1833.98,1836.26,12543,0,0
2023-10-02 16:00:00,1836.26,1838.43,1832.28,1832.28,18983,0,0
2023-10-02 17:00:00,1832.28,1836.81,1827.11,1828.81,26987,0,0
2023-10-02 18:00:00,1828.81,1834.62,1827.54,1832.66,17061,0,0
2023-10-02 19:00:00,1832.66,1833.23,1830.42,1831.59,9641,0,0
2023-10-02 20:00:00,1831.6,1833.57,1830.99,1831.87,6997,0,0
2023-10-02 21:00:00,1831.87,1833.39,1830.25,1830.57,3929,0,0
2023-10-02 22:00:00,1830.58,1830.64,1829.2,1829.35,4197,0,0
2023-10-02 23:00:00,1829.35,1829.65,1827.49,1827.81,1963,0,0
2023-10-03 01:00:00,1828.6,1829.57,1827.36,1828.17,2199,0,0
2023-10-03 02:00:00,1828.17,1828.17,1820.43,1824.99,4976,0,0
2023-10-03 03:00:00,1824.88,1825.26,1821.98,1824.69,5631,0,0
2023-10-03 04:00:00,1824.69,1825.09,1822.63,1822.94,4271,0,0
2023-10-03 05:00:00,1822.94,1823.21,1815.19,1817.36,6539,0,0
2023-10-03 06:00:00,1817.36,1820.71,1816.86,1820.64,4565,0,0
2023-10-03 07:00:00,1820.64,1821.77,1819.69,1820.62,4254,0,0
2023-10-03 08:00:00,1820.62,1820.89,1818.15,1819.4,3635,0,0
2023-10-03 09:00:00,1819.4,1824.6,1819.11,1823.85,8026,0,0
2023-10-03 10:00:00,1823.85,1824.44,1820.67,1824.01,8451,0,0
2023-10-03 11:00:00,1824.01,1829.11,1823.95,1826.21,8662,0,0
2023-10-03 12:00:00,1826.21,1827.98,1823.74,1826.45,5823,0,0
2023-10-03 13:00:00,1826.45,1827.33,1824.98,1825.79,5524,0,0
2023-10-03 14:00:00,1825.79,1827.28,1823.64,1825.95,10190,0,0
2023-10-03 15:00:00,1825.95,1829.75,1824.36,1824.82,14258,0,0
2023-10-03 16:00:00,1824.82,1831.34,1823.28,1828.93,19141,0,0
2023-10-03 17:00:00,1828.93,1833.34,1819.26,1826.4,40508,0,0
2023-10-03 18:00:00,1826.4,1828.59,1821.97,1824.9,21481,0,0
2023-10-03 19:00:00,1824.9,1828.07,1822.89,1823.94,14005,0,0
2023-10-03 20:00:00,1823.93,1825.94,1822.88,1823.59,8049,0,0
2023-10-03 21:00:00,1823.57,1825.5,1821.92,1823.76,7384,0,0
2023-10-03 22:00:00,1823.76,1825.21,1823.36,1823.91,4869,0,0
2023-10-03 23:00:00,1823.91,1825.02,1822.66,1822.66,2113,0,0
2023-10-04 01:00:00,1822.62,1824.28,1822.1,1822.64,1708,0,0
2023-10-04 02:00:00,1822.61,1824.94,1822.2,1823.32,3140,0,0
2023-10-04 03:00:00,1822.99,1825.0,1821.86,1823.23,4256,0,0
2023-10-04 04:00:00,1823.23,1824.31,1820.76,1822.64,7300,0,0
2023-10-04 05:00:00,1822.64,1822.96,1819.98,1820.77,4304,0,0
2023-10-04 06:00:00,1820.77,1822.13,1819.67,1820.75,3402,0,0
2023-10-04 07:00:00,1820.75,1823.74,1820.72,1823.55,2862,3,0
2023-10-04 08:00:00,1823.55,1823.69,1820.9,1821.24,4020,0,0
2023-10-04 09:00:00,1821.24,1821.42,1816.69,1819.06,7046,0,0
2023-10-04 10:00:00,1819.06,1823.15,1817.35,1823.06,14325,0,0
2023-10-04 11:00:00,1823.06,1823.58,1820.26,1823.09,10299,0,0
2023-10-04 12:00:00,1823.09,1824.51,1821.39,1822.11,7233,0,0
2023-10-04 13:00:00,1822.11,1823.22,1821.08,1823.11,5312,0,0
2023-10-04 14:00:00,1823.11,1827.18,1822.84,1824.94,10801,0,0
2023-10-04 15:00:00,1824.94,1830.56,1823.65,1827.37,23646,0,0
2023-10-04 16:00:00,1827.37,1827.45,1817.72,1818.58,19546,0,0
2023-10-04 17:00:00,1818.8,1821.87,1817.1,1818.41,29123,0,0
2023-10-04 18:00:00,1818.41,1826.3,1817.36,1823.95,18904,0,0
2023-10-04 19:00:00,1823.96,1824.06,1820.93,1820.96,11520,0,0
2023-10-04 20:00:00,1820.95,1821.3,1818.28,1818.35,7263,0,0
2023-10-04 21:00:00,1818.35,1818.77,1816.57,1817.63,4715,0,0
2023-10-04 22:00:00,1817.63,1823.66,1817.4,1823.35,5769,0,0
2023-10-04 23:00:00,1823.35,1823.35,1820.46,1821.14,2284,0,0
2023-10-05 01:00:00,1820.81,1822.39,1820.75,1822.33,1465,6,0
2023-10-05 02:00:00,1822.33,1824.02,1822.28,1822.58,1635,0,0
2023-10-05 03:00:00,1822.62,1825.66,1821.71,1825.62,4318,0,0
2023-10-05 04:00:00,1825.62,1828.15,1825.6,1828.03,5703,0,0
2023-10-05 05:00:00,1828.04,1828.36,1826.0,1826.14,2864,0,0
2023-10-05 06:00:00,1826.12,1828.7,1825.81,1828.31,2960,0,0
2023-10-05 07:00:00,1828.31,1829.13,1827.43,1827.69,2777,0,0
2023-10-05 08:00:00,1827.67,1828.23,1826.29,1826.33,2740,0,0
2023-10-05 09:00:00,1826.33,1826.61,1822.13,1822.27,6562,0,0
2023-10-05 10:00:00,1822.27,1822.85,1819.9,1820.79,7572,0,0
2023-10-05 11:00:00,1820.79,1822.43,1819.69,1819.82,6889,0,0
2023-10-05 12:00:00,1819.82,1823.32,1819.63,1822.02,5840,0,0
2023-10-05 13:00:00,1822.02,1823.97,1820.71,1823.17,5478,0,0
2023-10-05 14:00:00,1823.17,1823.4,1820.22,1822.97,6867,0,0
2023-10-05 15:00:00,1822.97,1823.88,1813.02,1815.67,19969,0,0
2023-10-05 16:00:00,1815.67,1821.87,1814.15,1820.71,24468,0,0
2023-10-05 17:00:00,1820.69,1821.13,1816.44,1819.87,20542,0,0
2023-10-05 18:00:00,1819.87,1819.9,1814.38,1815.57,14468,0,0
2023-10-05 19:00:00,1815.57,1818.36,1814.81,1818.11,8622,0,0
2023-10-05 20:00:00,1818.11,1819.49,1815.82,1819.22,6743,0,0
2023-10-05 21:00:00,1819.22,1820.62,1818.61,1820.17,5661,0,0
2023-10-05 22:00:00,1820.17,1820.86,1819.68,1820.4,4576,0,0
2023-10-05 23:00:00,1820.38,1820.64,1819.46,1820.15,1310,0,0
2023-10-06 01:00:00,1820.15,1821.5,1820.15,1821.2,964,1,0
2023-10-06 02:00:00,1821.2,1823.15,1821.15,1821.29,1825,0,0
2023-10-06 03:00:00,1821.49,1822.09,1820.15,1820.65,3222,1,0
2023-10-06 04:00:00,1820.59,1823.25,1819.64,1822.74,4040,0,0
2023-10-06 05:00:00,1822.74,1824.05,1822.36,1823.79,3101,0,0
2023-10-06 06:00:00,1823.81,1824.44,1823.26,1823.94,2042,0,0
2023-10-06 07:00:00,1823.94,1824.58,1822.58,1822.74,1911,0,0
2023-10-06 08:00:00,1822.74,1822.9,1820.7,1821.37,2027,0,0
2023-10-06 09:00:00,1821.37,1821.65,1818.59,1819.38,4732,0,0
2023-10-06 10:00:00,1819.38,1821.63,1818.57,1821.42,6855,0,0
2023-10-06 11:00:00,1821.42,1822.08,1819.33,1821.91,4703,0,0
2023-10-06 12:00:00,1821.89,1822.3,1820.03,1820.48,4409,0,0
