time,open,high,low,close,tick_volume,spread,real_volume
2023-04-03 01:00:00,13148.2,13184.6,13111.1,13122.0,3549,0,0
2023-04-03 01:30:00,13122.6,13140.9,13114.9,13133.7,2039,0,0
2023-04-03 02:00:00,13134.2,13139.0,13126.7,13128.9,1349,0,0
2023-04-03 02:30:00,13127.9,13134.2,13112.9,13116.1,1821,0,0
2023-04-03 03:00:00,13113.9,13114.2,13075.9,13094.5,3415,2,0
2023-04-03 03:30:00,13094.1,13103.1,13090.9,13099.6,2374,4,0
2023-04-03 04:00:00,13099.6,13112.2,13093.1,13104.7,2389,3,0
2023-04-03 04:30:00,13105.2,13109.0,13076.8,13088.7,3348,0,0
2023-04-03 05:00:00,13088.7,13094.7,13082.2,13091.2,1917,5,0
2023-04-03 05:30:00,13091.0,13093.4,13086.1,13089.1,1528,6,0
2023-04-03 06:00:00,13089.5,13105.5,13089.1,13102.0,1622,0,0
2023-04-03 06:30:00,13101.4,13101.4,13089.0,13092.3,1584,7,0
2023-04-03 07:00:00,13092.0,13101.7,13091.4,13097.2,1142,1,0
2023-04-03 07:30:00,13097.0,13103.9,13093.9,13101.0,1244,5,0
2023-04-03 08:00:00,13100.7,13102.6,13089.4,13097.5,1645,1,0
2023-04-03 08:30:00,13097.7,13104.8,13088.1,13095.3,1900,3,0
2023-04-03 09:00:00,13094.8,13101.4,13085.1,13088.5,2467,3,0
2023-04-03 09:30:00,13090.7,13108.0,13088.6,13107.3,1828,0,0
2023-04-03 10:00:00,13107.6,13110.3,13097.8,13101.1,4539,0,0
2023-04-03 10:30:00,13101.4,13122.5,13094.4,13118.0,3146,3,0
2023-04-03 11:00:00,13117.3,13121.9,13080.9,13081.9,3198,9,0
2023-04-03 11:30:00,13081.6,13092.3,13079.2,13084.6,2358,0,0
2023-04-03 12:00:00,13084.5,13098.4,13084.2,13095.6,2195,6,0
2023-04-03 12:30:00,13096.7,13098.4,13087.5,13095.2,1702,5,0
2023-04-03 13:00:00,13095.6,13107.4,13094.5,13102.4,2182,8,0
2023-04-03 13:30:00,13102.1,13105.4,13095.6,13096.6,1807,10,0
2023-04-03 14:00:00,13097.1,13103.9,13087.0,13097.2,2356,6,0
2023-04-03 14:30:00,13096.9,13097.6,13078.1,13086.8,2622,0,0
2023-04-03 15:00:00,13086.4,13087.0,13060.4,13069.8,2806,3,0
2023-04-03 15:30:00,13069.6,13090.4,13055.7,13088.7,3514,3,0
2023-04-03 16:00:00,13088.6,13102.0,13079.9,13086.4,4372,2,0
2023-04-03 16:30:00,13085.4,13137.4,13074.4,13111.3,11873,0,0
2023-04-03 17:00:00,13111.7,13146.7,13092.5,13139.2,11876,0,0
2023-04-03 17:30:00,13138.9,13145.4,13056.6,13058.3,11085,0,0
2023-04-03 18:00:00,13057.4,13071.0,13032.9,13063.9,9971,0,0
2023-04-03 18:30:00,13063.7,13073.5,13045.4,13067.9,8548,0,0
2023-04-03 19:00:00,13068.1,13090.4,13061.0,13070.5,7714,4,0
2023-04-03 19:30:00,13069.5,13078.9,13053.2,13053.8,7365,4,0
2023-04-03 20:00:00,13053.1,13061.0,13039.6,13041.8,7171,0,0
2023-04-03 20:30:00,13041.7,13063.5,13038.6,13055.6,7353,3,0
2023-04-03 21:00:00,13055.9,13065.9,13040.5,13063.9,7202,2,0
2023-04-03 21:30:00,13063.1,13106.9,13062.0,13105.9,7235,2,0
2023-04-03 22:00:00,13106.4,13129.6,13101.7,13124.4,7314,0,0
2023-04-03 22:30:00,13123.9,13158.6,13120.1,13148.4,8633,0,0
2023-04-03 23:00:00,13147.5,13148.2,13140.6,13144.4,2544,6,0
2023-04-03 23:30:00,13144.6,13145.6,13139.2,13140.6,1245,8,0
2023-04-04 01:00:00,13129.1,13140.6,13124.7,13127.0,923,0,0
2023-04-04 01:30:00,13127.3,13129.0,13123.4,13125.0,541,18,0
2023-04-04 02:00:00,13125.1,13132.6,13124.2,13129.2,741,14,0
2023-04-04 02:30:00,13129.1,13133.1,13124.5,13124.7,919,17,0
2023-04-04 03:00:00,13126.5,13133.5,13114.5,13131.9,2118,12,0
2023-04-04 03:30:00,13131.7,13135.0,13121.6,13127.0,1448,14,0
2023-04-04 04:00:00,13127.1,13130.5,13122.0,13125.1,1554,15,0
2023-04-04 04:30:00,13124.8,13124.8,13113.3,13114.0,2263,8,0
2023-04-04 05:00:00,13114.1,13115.5,13103.7,13113.7,1996,5,0
2023-04-04 05:30:00,13114.0,13114.0,13108.3,13109.7,1262,18,0
2023-04-04 06:00:00,13109.8,13117.3,13107.9,13114.1,1263,13,0
2023-04-04 06:30:00,13114.0,13122.0,13112.1,13121.3,1171,15,0
2023-04-04 07:00:00,13121.4,13123.8,13117.6,13123.0,861,15,0
2023-04-04 07:30:00,13123.3,13138.4,13121.0,13127.0,1806,0,0
2023-04-04 08:00:00,13127.1,13127.5,13120.3,13125.6,1231,10,0
2023-04-04 08:30:00,13125.8,13127.5,13113.0,13119.2,1406,7,0
2023-04-04 09:00:00,13119.4,13131.8,13110.4,13129.0,2082,8,0
2023-04-04 09:30:00,13129.4,13134.5,13123.0,13133.8,1764,11,0
2023-04-04 10:00:00,13133.2,13141.9,13115.5,13116.4,3806,0,0
2023-04-04 10:30:00,13116.7,13121.0,13110.5,13117.1,2917,9,0
2023-04-04 11:00:00,13116.6,13140.4,13115.5,13132.0,2652,6,0
2023-04-04 11:30:00,13131.5,13147.4,13129.0,13143.5,2226,7,0
2023-04-04 12:00:00,13143.7,13184.2,13143.1,13180.6,2981,0,0
