time,open,high,low,close,tick_volume,spread,real_volume
2020-07-01 01:00:00,25782.5,25802.0,25769.0,25794.0,283,40,0
2020-07-01 01:15:00,25794.5,25800.5,25757.5,25794.5,312,40,0
2020-07-01 01:30:00,25792.0,25810.5,25792.0,25803.0,251,40,0
2020-07-01 01:45:00,25802.5,25805.5,25753.5,25756.5,433,40,0
2020-07-01 02:00:00,25757.5,25781.0,25749.5,25779.0,494,40,0
2020-07-01 02:15:00,25778.0,25795.0,25767.5,25769.0,441,40,0
2020-07-01 02:30:00,25772.0,25779.5,25733.5,25745.5,488,40,0
2020-07-01 02:45:00,25743.0,25749.5,25717.5,25733.5,312,40,0
2020-07-01 03:00:00,25732.5,25741.0,25708.0,25723.5,705,40,0
2020-07-01 03:15:00,25725.0,25738.5,25711.5,25729.0,545,40,0
2020-07-01 03:30:00,25732.0,25774.5,25725.0,25764.0,407,40,0
2020-07-01 03:45:00,25763.5,25769.0,25742.0,25752.0,346,40,0
2020-07-01 04:00:00,25752.5,25780.5,25739.5,25759.5,458,40,0
2020-07-01 04:15:00,25761.5,25785.5,25721.5,25736.0,523,40,0
2020-07-01 04:30:00,25736.5,25767.0,25722.0,25767.0,416,40,0
2020-07-01 04:45:00,25777.0,25783.0,25736.0,25757.5,410,40,0
2020-07-01 05:00:00,25758.0,25771.0,25737.0,25741.5,273,40,0
2020-07-01 05:15:00,25742.0,25751.0,25732.5,25740.0,275,40,0
2020-07-01 05:30:00,25739.5,25748.0,25696.0,25722.0,477,40,0
2020-07-01 05:45:00,25723.0,25733.5,25711.5,25723.0,250,40,0
2020-07-01 06:00:00,25724.0,25742.0,25717.0,25738.0,211,40,0
2020-07-01 06:15:00,25738.5,25756.0,25733.0,25737.5,249,40,0
2020-07-01 06:30:00,25739.5,25760.0,25727.0,25758.5,294,40,0
2020-07-01 06:45:00,25758.0,25763.5,25740.5,25748.5,283,40,0
2020-07-01 07:00:00,25749.5,25761.5,25740.5,25753.0,226,40,0
2020-07-01 07:15:00,25755.0,25759.0,25742.5,25744.0,169,40,0
2020-07-01 07:30:00,25743.0,25748.5,25721.5,25738.5,251,40,0
2020-07-01 07:45:00,25738.0,25738.0,25713.5,25717.0,293,40,0
2020-07-01 08:00:00,25717.5,25730.0,25694.5,25697.0,463,40,0
2020-07-01 08:15:00,25698.0,25707.0,25650.5,25675.0,619,40,0
2020-07-01 08:30:00,25674.5,25684.0,25665.5,25670.0,418,40,0
2020-07-01 08:45:00,25671.0,25677.0,25640.5,25675.5,564,40,0
2020-07-01 09:00:00,25674.5,25674.5,25636.0,25671.5,611,40,0
2020-07-01 09:15:00,25672.0,25710.5,25663.0,25704.0,570,40,0
2020-07-01 09:30:00,25703.5,25715.0,25692.5,25713.0,395,40,0
2020-07-01 09:45:00,25713.0,25740.5,25713.0,25735.0,386,40,0
2020-07-01 10:00:00,25735.5,25738.5,25705.0,25711.0,518,40,0
2020-07-01 10:15:00,25714.0,25776.5,25709.0,25769.0,603,40,0
2020-07-01 10:30:00,25768.5,25814.0,25757.0,25766.0,590,40,0
2020-07-01 10:45:00,25766.5,25780.5,25761.5,25779.5,419,40,0
2020-07-01 11:00:00,25778.5,25812.0,25764.5,25792.5,593,40,0
2020-07-01 11:15:00,25793.5,25794.5,25749.0,25759.5,617,40,0
2020-07-01 11:30:00,25761.0,25772.5,25752.5,25761.5,489,40,0
2020-07-01 11:45:00,25762.5,25783.5,25750.5,25772.5,397,40,0
2020-07-01 12:00:00,25772.0,25813.0,25772.0,25804.0,401,40,0
2020-07-01 12:15:00,25803.5,25838.0,25800.5,25838.0,351,40,0
2020-07-01 12:30:00,25840.0,25847.5,25727.5,25739.5,1454,40,0
2020-07-01 12:45:00,25739.0,25739.0,25699.5,25705.5,1283,40,0
2020-07-01 13:00:00,25706.0,25754.5,25691.5,25740.0,1057,40,0
2020-07-01 13:15:00,25740.5,25753.0,25710.5,25710.5,798,40,0
2020-07-01 13:30:00,25711.5,25736.5,25644.5,25658.0,1156,40,0
2020-07-01 13:45:00,25657.0,25668.5,25589.5,25618.5,1301,40,0
2020-07-01 14:00:00,25620.5,25620.5,25542.0,25577.5,1380,40,0
2020-07-01 14:15:00,25576.5,25610.5,25573.5,25594.5,949,40,0
2020-07-01 14:30:00,25594.0,25594.5,25509.5,25547.5,1265,40,0
2020-07-01 14:45:00,25547.0,25598.5,25538.0,25590.5,1039,40,0
2020-07-01 15:00:00,25584.5,25611.5,25574.5,25601.5,847,40,0
2020-07-01 15:15:00,25601.0,25652.0,25584.5,25648.5,1331,40,0
2020-07-01 15:30:00,25649.5,25717.5,25640.5,25690.0,1102,40,0
2020-07-01 15:45:00,25689.5,25835.5,25689.5,25832.5,1753,40,0
2020-07-01 16:00:00,25832.0,25936.5,25822.5,25882.5,1959,40,0
2020-07-01 16:15:00,25883.5,25894.0,25849.0,25883.0,1226,40,0
2020-07-01 16:30:00,25878.5,26020.5,25854.5,25982.5,3302,40,0
2020-07-01 16:45:00,25983.0,25984.0,25833.5,25867.0,2909,40,0
2020-07-01 17:00:00,25899.5,25958.0,25865.0,25948.5,2988,40,0
2020-07-01 17:15:00,25950.0,25971.0,25890.5,25926.0,2430,40,0
2020-07-01 17:30:00,25925.5,25958.5,25843.5,25845.5,2470,40,0
2020-07-01 17:45:00,25846.5,25880.5,25787.5,25878.0,2432,40,0
2020-07-01 18:00:00,25877.5,25883.5,25780.0,25842.5,2364,40,0
2020-07-01 18:15:00,25841.5,25860.0,25707.5,25723.5,2704,40,0
2020-07-01 18:30:00,25724.5,25798.5,25720.5,25795.5,2325,40,0
2020-07-01 18:45:00,25796.0,25832.5,25788.0,25813.5,1701,40,0
2020-07-01 19:00:00,25814.5,25839.5,25796.0,25838.0,1550,40,0
2020-07-01 19:15:00,25838.5,25880.5,25832.5,25861.5,1473,40,0
